Removed Pin From Net: NetName=3.3V Pin=C1-1
Removed Pin From Net: NetName=NetC2_1 Pin=C2-1
Removed Pin From Net: NetName=3.3V Pin=C17-1
Removed Pin From Net: NetName=GND Pin=C17-2
Removed Pin From Net: NetName=3.3V Pin=C21-1
Removed Pin From Net: NetName=GND Pin=C21-2
Removed Pin From Net: NetName=LiPo Pin=C22-1
Removed Pin From Net: NetName=LiPo Pin=C23-1
Removed Pin From Net: NetName=GND Pin=P3-1
Removed Pin From Net: NetName=3.3V Pin=P3-2
Removed Pin From Net: NetName=GND Pin=R14-1
Removed Pin From Net: NetName=NetDriver1_1 Pin=R14-2
Removed Pin From Net: NetName=NetDriver1_2 Pin=R18-1
Removed Pin From Net: NetName=3.3V Pin=R18-2
Removed Pin From Net: NetName=GND Pin=S1-1
Removed Pin From Net: NetName=GND Pin=S1-3
Removed Pin From Net: NetName=GND Pin=S2-1
Removed Pin From Net: NetName=NJTRST Pin=S2-2
Removed Pin From Net: NetName=GND Pin=S2-3
Removed Pin From Net: NetName=NJTRST Pin=S2-4
Removed Pin From Net: NetName=GND Pin=U3-2
Removed Pin From Net: NetName=3.3V Pin=U3-3
Removed Pin From Net: NetName=GND Pin=U3-4
Removed Pin From Net: NetName=GND Pin=U3-6
Removed Pin From Net: NetName=GND Pin=U3-7
Removed Pin From Net: NetName=3.3V Pin=U3-11
Removed Pin From Net: NetName=NetU1_61 Pin=U3-12
Removed Pin From Net: NetName=NetU1_59 Pin=U3-16
Removed Pin From Net: NetName=NetU1_24 Pin=U5-1
Removed Pin From Net: NetName=3.3V Pin=U5-2
Removed Pin From Net: NetName=NetR13_1 Pin=U5-7
Removed Pin From Net: NetName=NetR12_1 Pin=U5-8
Removed Pin From Net: NetName=NetU1_26 Pin=U5-9
Removed Pin From Net: NetName=GND Pin=U5-10
Removed Pin From Net: NetName=NetR2_1 Pin=U5-15
Removed Pin From Net: NetName=NetR1_1 Pin=U5-16
Removed Member From Class: ClassName=Sheet1 Member=C1
Removed Member From Class: ClassName=Sheet1 Member=C2
Removed Member From Class: ClassName=Sheet2 Member=C20
Removed Member From Class: ClassName=Sheet3 Member=C22
Removed Member From Class: ClassName=Sheet3 Member=C23
Removed Member From Class: ClassName=Sheet1 Member=D1
Removed Member From Class: ClassName=Sheet2 Member=R12
Removed Member From Class: ClassName=Sheet2 Member=R13
Removed Member From Class: ClassName=Sheet1 Member=U2
Removed Member From Class: ClassName=Sheet2 Member=U5
Change Component Footprint: Designator=S1 Old Footprint=PTS530GG065SMTRLFS New Footprint=SPST-2
Change Component Footprint: Designator=S2 Old Footprint=PTS530GG065SMTRLFS New Footprint=SPST-2
Change Component Comment : Designator=FET1 Old Comment=RSS100N03FRATB New Comment=IRF7805ZTRPBF
Change Component Comment : Designator=FET2 Old Comment=RSS100N03FRATB New Comment=IRF7805ZTRPBF
Change Component Comment : Designator=S1 Old Comment=SW-DPST New Comment=SW-PB
Change Component Comment : Designator=S2 Old Comment=SW-DPST New Comment=SW-PB
Change Component Designator: OldDesignator=Buzz NewDesignator=Buzz1
Change Component Designator: OldDesignator=C22 NewDesignator=C23
Change Component Designator: OldDesignator=C23 NewDesignator=C24
Change Component Designator: OldDesignator=R6 NewDesignator=R8
Change Component Designator: OldDesignator=R7 NewDesignator=R9
Change Component Designator: OldDesignator=R8 NewDesignator=R6
Change Component Designator: OldDesignator=R9 NewDesignator=R7
Change Component Designator: OldDesignator=R15 NewDesignator=R16
Change Component Designator: OldDesignator=R16 NewDesignator=R17
Change Component Designator: OldDesignator=R17 NewDesignator=R19
Change Component Designator: OldDesignator=R18 NewDesignator=R20
Change Component Designator: OldDesignator=R19 NewDesignator=R15
Change Component Designator: OldDesignator=R20 NewDesignator=R21
Change Component Designator: OldDesignator=R21 NewDesignator=R22
Change Component Designator: OldDesignator=R22 NewDesignator=R18
Change component parameters: Designator = "Buzz1"; Footprint = "*PS1240P02BT_PS1240P02BT(Primary)"; UniqueID = "\AKANZKEG"
Add component (AddParameter): Name = "Tape Width"; Value = "12mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance +"; Value = "20%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance -"; Value = "20%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "16V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating V DC"; Value = "16V"; VariantName = "[No Variations]"
Added Component: Designator=D4(ON_Semi_CASE_425_0)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Average Rectified Current"; Value = "500mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Capacitance"; Value = "4pF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "http://www.farnell.com/datasheets/2304093.pdf?src-supplier=Farnell"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.farnell.com/datasheets/2304093.pdf?src-supplier=Farnell"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "http://www.mouser.com/ds/2/149/MBR0520L-67539.pdf?src-supplier=Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.mouser.com/ds/2/149/MBR0520L-67539.pdf?src-supplier=Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "https://www.fairchildsemi.com/datasheets/MB/MBR0520L.pdf?src-supplier=Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "https://www.fairchildsemi.com/datasheets/MB/MBR0520L.pdf?src-supplier=Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4Description"; Value = "https://www.fairchildsemi.com/datasheets/MB/MBR0520L.pdf?src-supplier=Avnet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4URL"; Value = "https://www.fairchildsemi.com/datasheets/MB/MBR0520L.pdf?src-supplier=Avnet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5Description"; Value = "http://www.fairchildsemi.com/ds/MB/MBR0520L.pdf?src-supplier=Avnet+Europe"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5URL"; Value = "http://www.fairchildsemi.com/ds/MB/MBR0520L.pdf?src-supplier=Avnet+Europe"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink6Description"; Value = "http://www.jameco.com/Jameco/Products/ProdDS/871594.pdf?src-supplier=Jameco"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink6URL"; Value = "http://www.jameco.com/Jameco/Products/ProdDS/871594.pdf?src-supplier=Jameco"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink7Description"; Value = "http://www.fairchildsemi.com/ds/MB/MBR0520L.pdf?src-supplier=Future+Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink7URL"; Value = "http://www.fairchildsemi.com/ds/MB/MBR0520L.pdf?src-supplier=Future+Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink8Description"; Value = "http://www.farnell.com/datasheets/48015.pdf?src-supplier=Element14"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink8URL"; Value = "http://www.farnell.com/datasheets/48015.pdf?src-supplier=Element14"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Current Rating"; Value = "500A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Element Configuration"; Value = "Single"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Current"; Value = "500mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Voltage"; Value = "385mV"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "1.03mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "2.7mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "ON Semiconductor / Fairchild"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "MBR0520L"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Forward Surge Current (Ifsm)"; Value = "5.5A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Repetitive Reverse Voltage (Vrrm)"; Value = "20V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Reverse Leakage Current"; Value = "250uA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Reverse Voltage (DC)"; Value = "20V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Surge Current"; Value = "5.5A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-65°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Current"; Value = "500mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "3000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Peak Non-Repetitive Surge Current"; Value = "5.5A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Peak Reverse Current"; Value = "250uA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Polarity"; Value = "Standard"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Dissipation"; Value = "400mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "No SVHC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "MBR0520LCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = "20V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Weight"; Value = "0.03g"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "1.6mm"; VariantName = "[No Variations]"
Added Component: Designator=D5(Vishay VLMx20 Low Current Mini SMD LED)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "SM LED; 2 Flat Leads"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "3.2X1.6X1.1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageVersion"; Value = "Feb-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "67-2282-1-ND"; VariantName = "[No Variations]"
Added Component: Designator=D6(Vishay VLMx20 Low Current Mini SMD LED)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "SM LED; 2 Flat Leads"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "3.2X1.6X1.1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageVersion"; Value = "Feb-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "VLMS20J2L1-GS08CT-ND"; VariantName = "[No Variations]"
Added Component: Designator=J1(HIRO-UX60SC-MB-5ST(80)_V)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Body Orientation"; Value = "RightAngle"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Material"; Value = "CopperAlloy"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Gold"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Current Rating (Max)"; Value = "1A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet URL"; Value = "https://datasheet.ciiva.com/4598/e24000153-34949-4598883.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet Version"; Value = "04/2008"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DELETED"; Value = "Compliant"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Gender"; Value = "RCP"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Housing Material"; Value = "Synthetic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Hirose Electric"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer URL"; Value = "https://www.hirose.com"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Style"; Value = "ThroughHole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = "SurfaceMount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Contacts"; Value = "5POS"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Ports"; Value = "1Port"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Terminals"; Value = "5"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Max Deg. C"; Value = "75C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Min Deg. C"; Value = "-30C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temp Range"; Value = "-30Cto75C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Description"; Value = "5-Pin Surface Mount Device, Body 7.7 x 7 mm, Pitch 0.8 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Reference"; Value = "UX60SC-MB-5ST(80)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "TapeandReel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pitch (mm)"; Value = "0.8mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Product Depth (mm)"; Value = "7mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Product Diameter (mm)"; Value = "NotRequiredmm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Product Height (mm)"; Value = "3.95mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Product Length (mm)"; Value = "7.7mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "H11671CT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination Method"; Value = "Solder"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Mini-USB"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating Max"; Value = "5VAC"; VariantName = "[No Variations]"
Added Component: Designator=P2(HDR1X5)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "S7038-ND"; VariantName = "[No Variations]"
Added Component: Designator=P3(HDR1X3)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "S7036-ND"; VariantName = "[No Variations]"
Added Component: Designator=U3(DCK0005A_N)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Accuracy(%)"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Code_JEDEC"; Value = "MO-203"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Manufacturer URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.ti.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.ti.com/general/docs/lit/getliterature.tsp?genericPartNumber=TLV70018&fileType=pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Package Specification"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "http://www.ti.com/litv/pdf/mpds025f"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DatasheetVersion"; Value = "SLVSA00D"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Eco-Plan"; Value = "Green (RoHS & no Sb/Br)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Fixed Output Options(V)"; Value = "1.8"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Iout(Max)(A)"; Value = "0.2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Iq(Typ)(mA)"; Value = "0.03"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "5-Pin Plastic Small-Outline, Body 2 x 1.25 mm, Pitch 0.65 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "DCK0005A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageVersion"; Value = "4093553-3/G"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartNumber"; Value = "TLV70018DCKR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SubFamily"; Value = "Single Channel LDO"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "296-32409-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vdo(Typ)(mV)"; Value = "175"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vin(Max)(V)"; Value = "5.5"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vin(Min)(V)"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vout Adj(Max)(V)"; Value = "1.8"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vout Adj(Min)(V)"; Value = "1.8"; VariantName = "[No Variations]"
Added Component: Designator=U5(S25FL064P0XMFA000)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "1092-1152-ND"; VariantName = "[No Variations]"
Added Component: Designator=U6(DCU0008A_N)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "3-State Output"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Bits(#)"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DatasheetVersion"; Value = "SCES516J"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "F @ Nom Voltage(Max)(Mhz)"; Value = "150"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Generic Part Number"; Value = "SN74LVC2T45"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ICC @ Nom Voltage(Max)(mA)"; Value = "0.004"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Type"; Value = "CMOS/TTL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Logic"; Value = "True"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Range(C)"; Value = "-40 to 85"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Drive (IOL/IOH)(Max)(mA)"; Value = "32/-32"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Type"; Value = "CMOS"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "DCU0008A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Rating"; Value = "Military"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Schmitt Trigger"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Sub-Family"; Value = "Dual Supply Translator"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "296-16845-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Technology Family"; Value = "LVC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "tpd @ Nom Voltage(Max)(ns)"; Value = "17.7,10.3,8.3,7.2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "VCC(Max)(V)"; Value = "5.5"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "VCC(Min)(V)"; Value = "1.65"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage(Nom)(V)"; Value = "1.8,2.5,3.3,5"; VariantName = "[No Variations]"
Added Component: Designator=U7(DCU0008A_N)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "3-State Output"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Bits(#)"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DatasheetVersion"; Value = "SCES516J"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "F @ Nom Voltage(Max)(Mhz)"; Value = "150"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Generic Part Number"; Value = "SN74LVC2T45"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ICC @ Nom Voltage(Max)(mA)"; Value = "0.004"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Type"; Value = "CMOS/TTL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Logic"; Value = "True"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Range(C)"; Value = "-40 to 85"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Drive (IOL/IOH)(Max)(mA)"; Value = "32/-32"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Type"; Value = "CMOS"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "DCU0008A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Rating"; Value = "Military"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Schmitt Trigger"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Sub-Family"; Value = "Dual Supply Translator"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "296-16845-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Technology Family"; Value = "LVC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "tpd @ Nom Voltage(Max)(ns)"; Value = "17.7,10.3,8.3,7.2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "VCC(Max)(V)"; Value = "5.5"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "VCC(Min)(V)"; Value = "1.65"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage(Nom)(V)"; Value = "1.8,2.5,3.3,5"; VariantName = "[No Variations]"
Added Component: Designator=U8(DCU0008A_N)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "3-State Output"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Bits(#)"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DatasheetVersion"; Value = "SCES516J"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "F @ Nom Voltage(Max)(Mhz)"; Value = "150"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Generic Part Number"; Value = "SN74LVC2T45"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ICC @ Nom Voltage(Max)(mA)"; Value = "0.004"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Type"; Value = "CMOS/TTL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Logic"; Value = "True"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Range(C)"; Value = "-40 to 85"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Drive (IOL/IOH)(Max)(mA)"; Value = "32/-32"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Type"; Value = "CMOS"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "DCU0008A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Rating"; Value = "Military"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Schmitt Trigger"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Sub-Family"; Value = "Dual Supply Translator"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "296-16845-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Technology Family"; Value = "LVC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "tpd @ Nom Voltage(Max)(ns)"; Value = "17.7,10.3,8.3,7.2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "VCC(Max)(V)"; Value = "5.5"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "VCC(Min)(V)"; Value = "1.65"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage(Nom)(V)"; Value = "1.8,2.5,3.3,5"; VariantName = "[No Variations]"
Added Component: Designator=U9(SSOP-20_L)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Code_JEDEC"; Value = "MO-137-AD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Manufacturer URL"; VariantName = "[No Variations]"
